Date,User,Tweet,text,tokenize_text,polarity
2014-02-09 07:36:31+00:00,INCIndia,"People in Odisha want to work, but their state government does not provide them employment : Rahul Gandhi #RGinOdisha",people in odisha want to work but their state government does not provide them employment  rahul gandhi,people odisha want work state government provide employment rahul gandhi,0.0
2014-02-09 07:35:54+00:00,INCIndia,MGNREGA is not being adequately implemented in the state : Rahul Gandhi in Odisha #RGinOdisha,mgnrega is not being adequately implemented in the state  rahul gandhi in odisha,mgnrega adequately implemented state rahul gandhi odisha,0.3333333333333333
2014-02-09 07:35:11+00:00,INCIndia,"22 out of 30 districts are Naxal districts in Odisha : Rahul Gandhi 
#RGinOdisha",22 out of 30 districts are naxal districts in odisha  rahul gandhi,22 30 district naxal district odisha rahul gandhi,0.0
2014-02-09 07:34:38+00:00,INCIndia,10 lakh people are unemployed here but the government is doing nothing about it. - Rahul Gandhi #RGinOdisha,10 lakh people are unemployed here but the government is doing nothing about it  rahul gandhi,10 lakh people unemployed government nothing rahul gandhi,0.0
2014-02-09 07:33:20+00:00,INCIndia,State government takes the money from the people but does not utilise them for their development: Rahul Gandhi #RGinOdisha,state government takes the money from the people but does not utilise them for their development rahul gandhi,state government take money people utilise development rahul gandhi,0.0
2014-02-09 07:31:57+00:00,INCIndia,No other government at the centre has sanctioned such huge amounts for Odisha in the past: Rahul Gandhi #RGOdisha,no other government at the centre has sanctioned such huge amounts for odisha in the past rahul gandhi,government centre sanctioned huge amount odisha past rahul gandhi,0.07500000000000004
2014-02-09 07:25:24+00:00,INCIndia,"Pradesh (Odisha) ameer hai, par janata gareeb hai- Rahul Gandhi #RGinOdisha
Watch LIVE at http://t.co/HkouqDJ8hN","State Odisha is rich but people are poor Rahul Gandhi
watch live at",State Odisha rich people poor Rahul Gandhi watch live,0.03712121212121211
2014-02-09 07:24:30+00:00,INCIndia,"We fought for rights of Adivasis in Niyamgiri. We got their land back: Rahul Gandhi #RGinOdisha
LIVE at http://t.co/HkouqDJ8hN","we fought for rights of adivasis in niyamgiri we got their land back rahul gandhi 
live at",fought right adivasis niyamgiri got land back rahul gandhi live,0.14069264069264067
2014-02-09 07:23:45+00:00,INCIndia,"BJD Govt in Odisha didn't even spare the money sent for mid day meal for little children: Rahul Gandhi #RGinOdisha
 http://t.co/HkouqDJ8hN",bjd govt in odisha didnt even spare the money sent for mid day meal for little children rahul gandhi,bjd govt odisha didnt even spare money sent mid day meal little child rahul gandhi,-0.09375
2014-02-09 07:22:35+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN 
20 Lakh people were duped in chit fund scam : Rahul Gandhi in Odisha  #RGinOdisha","live at  
20 lakh people were duped in chit fund scam  rahul gandhi in odisha",live 20 lakh people duped chit fund scam rahul gandhi odisha,0.13636363636363635
2014-02-09 07:21:56+00:00,INCIndia,Yet the benefits of this rich state (Odisha) dont reach the people. It goes to the mining mafia : Rahul Gandhi #RGinOdisha,yet the benefits of this rich state odisha dont reach the people it goes to the mining mafia  rahul gandhi,yet benefit rich state odisha dont reach people go mining mafia rahul gandhi,0.375
2014-02-09 07:20:15+00:00,INCIndia,"LIVE at http://t.co/HkouqDJ8hN
People of Odisha have power, knowledge. In many ways Odisha is the richest state: Rahul Gandhi #RGinOdisha","live at 
people of odisha have power knowledge in many ways odisha is the richest state rahul gandhi",live people odisha power knowledge many way odisha richest state rahul gandhi,0.3181818181818182
2014-02-09 07:19:08+00:00,INCIndia,"Watch LIVE at http://t.co/HkouqDJ8hN
Rahul Gandhi's public meeting in Cuttack, Odisha #RGinOdisha","watch live at 
rahul gandhis public meeting in cuttack odisha",watch live rahul gandhi public meeting cuttack odisha,0.06818181818181818
2014-02-09 05:19:30+00:00,INCIndia,"Congeress VP Rahul Gandhi arriving in Bhubhaneswar, Odisha for a 2 day visit to the state #RGinOdisha http://t.co/bFK9DDXXm7",congress mp rahul gandhi arriving in bhubaneswar odisha for a 2 day visit to the state,congress mp rahul gandhi arriving bhubaneswar odisha 2 day visit state,0.0
2014-02-09 05:06:13+00:00,INCIndia,Women Congress workers line up on streets to greet Rahul Gandhi as he arrives in Bhubhaneswar #RGinOdisha http://t.co/5n8DkE8sk8,women congress workers line up on streets to greet rahul gandhi as he arrives in bhubhaneswar,woman congress worker line street greet rahul gandhi arrives bhubhaneswar,0.0
2014-02-09 05:04:36+00:00,INCIndia,Rahul Gandhi arriving at the Bhubhaneswar airport. He is on a 2-day visit to Odisha #RGinOdisha http://t.co/qjc4pKgBHG,rahul gandhi arriving at the bhubaneswar airport he is on a 2 day visit to odisha,rahul gandhi arriving bhubaneswar airport 2 day visit odisha,0.0
2014-02-09 04:56:40+00:00,INCIndia,People line up on streets to greet Rahul Gandhi as he passes through the streets of Bhubhaneswar #RGinOdisha,people line up on streets to greet rahul gandhi as he passes through the streets of bhubhaneswar,people line street greet rahul gandhi pass street bhubhaneswar,0.0
2014-02-09 04:44:53+00:00,INCIndia,"Congress Vice President Rahul Gandhi would be arriving in Bhubaneswar shortly
#RGinOdisha",congress vice president rahul gandhi would be arriving in bhubaneswar shortly,congress vice president rahul gandhi would arriving bhubaneswar shortly,0.0
2014-02-08 13:07:18+00:00,INCIndia,Watch: Who do we respect?http://t.co/qtwzNz05qS,watch who do we respect,watch respect,0.0
2014-02-08 10:19:18+00:00,INCIndia,"For those who missed Rahul Gandhi's address in Bardoli,Gujarat today 
Watch Full Speech Here: 
http://t.co/QvCF0r0PpA #VikasKhojYatra","for those who missed rahul gandhis address in bardoligujarat today 
watch full speech here",missed rahul gandhi address bardoligujarat today watch full speech,0.35
2014-02-08 09:21:10+00:00,INCIndia,"""Hum Gareebee Mitane Kee Baat Karte Hai, Yeh Gareebo Ko Mitane Kee Baat Karte Hai""- Rahul Gandhi in Gujarat","We talk about eradicating poverty, he talks about eradicating the poor, Rahul Gandhi in Gujarat",We talk eradicating poverty talk eradicating poor Rahul Gandhi Gujarat,-0.4
2014-02-08 08:46:19+00:00,INCIndia,"Some people make tea, some run taxi, We have to respect all. respect everyone-..But not the one who makes foolof people- Rahul Gandhi in Guj",some people make tea some run taxi we have to respect all respect everyone but not the one who makes fool of people rahul gandhi in guj,people make tea run taxi respect respect everyone one make fool people rahul gandhi guj,0.0
2014-02-08 08:44:54+00:00,INCIndia,"Some people make tea, some run taxi, some do farming.. we have to respect all. respect everyone- Rahul Gandhi in #Gujarat",some people make tea some run taxi some do farming we have to respect all respect everyone rahul gandhi in,people make tea run taxi farming respect respect everyone rahul gandhi,0.0
2014-02-08 08:43:15+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN 
Development here is because of the hardwork of the people of Gujarat,not because of one person- Rahul Gandhi","live at  
development here is because of the hardwork of the people of gujaratnot because of one person rahul gandhi",live development hardwork people gujaratnot one person rahul gandhi,0.13636363636363635
2014-02-08 08:40:58+00:00,INCIndia,"Wherever you go, they only make claims but do nothing- Rahul Gandhi in Gujarat 
Live at http://t.co/HkouqDJ8hN","wherever you go they only make claims but do nothing rahul gandhi in gujarat 
live at",wherever go make claim nothing rahul gandhi gujarat live,0.13636363636363635
2014-02-08 08:40:05+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN 
Five people run the government here and 55,000 small businesses have closed- Rahul Gandhi","live at  
five people run the government here and 55000 small businesses have closed rahul gandhi",live five people run government 55000 small business closed rahul gandhi,-0.07121212121212121
2014-02-08 08:38:57+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN
In Gujarat there is no government for poor.. the government here is for the rich- Rahul Gandhi","live at 
in gujarat there is no government for poor the government here is for the rich rahul gandhi",live gujarat government poor government rich rahul gandhi,0.03712121212121211
2014-02-08 08:38:10+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN
""Here only one person is empowered and no one else, that is the difference us and them..""-Rahul Gandhi","live at 
here only one person is empowered and no one else that is the difference us and themrahul gandhi",live one person empowered one else difference u themrahul gandhi,0.13636363636363635
2014-02-08 08:37:20+00:00,INCIndia,"We have empowered you with RTI, MNREGA, Food Security Act, because we know that if we dont give you strength, then the state cant progress",we have empowered you with rti mnrega food security act because we know that if we dont give you strength then the state cant progress,empowered rti mnrega food security act know dont give strength state cant progress,0.0
2014-02-08 08:36:16+00:00,INCIndia,"13,000 government schools are closed down in Gujarat - Rahul Gandhi",13000 government schools are closed down in gujarat  rahul gandhi,13000 government school closed gujarat rahul gandhi,-0.1
2014-02-08 08:35:50+00:00,INCIndia,Representatives of farmers came to me and said they were being turned out of Gujarat- Rahul Gandhi,representatives of farmers came to me and said they were being turned out of gujarat rahul gandhi,representative farmer came said turned gujarat rahul gandhi,0.0
2014-02-08 08:34:15+00:00,INCIndia,People in Gujarat government first go to jail and then become ministers - Rahul Gandhi,people in gujarat government first go to jail and then become ministers  rahul gandhi,people gujarat government first go jail become minister rahul gandhi,0.075
2014-02-08 08:33:32+00:00,INCIndia,How many ministers in Gujarat cabinet went to jail? - Rahul Gandhi in #Gujarat,how many ministers in gujarat cabinet went to jail  rahul gandhi in,many minister gujarat cabinet went jail rahul gandhi,0.2
2014-02-08 08:32:43+00:00,INCIndia,Our lives have been devoted to the service not a poisonous ideology like RSS - Rahul Gandhi in Gujarat,our lives have been devoted to the service not a poisonous ideology like rss  rahul gandhi in gujarat,life devoted service poisonous ideology like r rahul gandhi gujarat,0.0
2014-02-08 08:31:25+00:00,INCIndia,They want to construct a statue of Sardar Patel without realizing what Sardar Patel's ideology was- Rahul Gandhi in #Gujarat,they want to construct a statue of sardar patel without realizing what sardar patels ideology was rahul gandhi in,want construct statue sardar patel without realizing sardar patels ideology rahul gandhi,0.0
2014-02-08 08:30:40+00:00,INCIndia,Gandhiji and Sardar Patel ji are in our heart. - Rahul Gandhi,gandhiji and sardar patel ji are in our heart  rahul gandhi,gandhiji sardar patel ji heart rahul gandhi,0.0
2014-02-08 08:30:15+00:00,INCIndia,“Let’s fight against corruption for a better India”- Rahul Gandhi Read more here: http://t.co/ingF6rur4k http://t.co/SrJNHIi5X1,lets fight against corruption for a better india rahul gandhi read more here,let fight corruption better india rahul gandhi read,0.5
2014-02-08 08:29:04+00:00,INCIndia,RSS' ideology  killed Gandhi ji - Rahul Gandhi in Gujarat,Rish Ideology Killed Gandhiji Rahul Gandhi in Gujarat,Rish Ideology Killed Gandhiji Rahul Gandhi Gujarat,-0.2
2014-02-08 08:28:11+00:00,INCIndia,"Those who are ruling Gujarat havent read history books.- Rahul Gandhi 
Live at http://t.co/HkouqDJ8hN","those who are ruling gujarat havent read history books rahul gandhi 
live at",ruling gujarat havent read history book rahul gandhi live,0.13636363636363635
2014-02-08 08:27:10+00:00,INCIndia,Gandhi ji's and Sardar Patel ji's ideology was based on truth- Rahul Gandhi,gandhi jis and sardar patel jis ideology was based on truth rahul gandhi,gandhi ji sardar patel ji ideology based truth rahul gandhi,0.0
2014-02-08 08:26:16+00:00,INCIndia,"Gandhiji and Sardar Patel gave the Congress party its ideology. - Rahul Gandhi 
Live at http://t.co/HkouqDJ8hN","gandhiji and sardar patel gave the congress party its ideology  rahul gandhi 
live at",gandhiji sardar patel gave congress party ideology rahul gandhi live,0.13636363636363635
2014-02-08 08:18:30+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN
Arjun Modhwadia is now speaking at #VikasKhojYatra rally in Gujarat 
https://t.co/WSw8M4xFfj","live at 
arjun modhwadia is now speaking at  rally in gujarat",live arjun modhwadia speaking rally gujarat,0.13636363636363635
2014-02-08 08:15:24+00:00,INCIndia,"LIVE at http://t.co/HkouqDJ8hN
Congress Legislative Party leader Shankersinh Vaghela is now speaking at #VikasKhojYatra rally in Gujarat","live at 
congress legislative party leader shankersinh vaghela is now speaking at  rally in gujarat",live congress legislative party leader shankersinh vaghela speaking rally gujarat,0.13636363636363635
2014-02-08 08:07:40+00:00,INCIndia,"LIVE at http://t.co/HkouqDJ8hN
IYC President Rajeev Satav speaking during Rahul Gandhi's public rally in Bardoli, Gujarat","live at
iyc president rajeev satav speaking during rahul gandhis public rally in bardoli gujarat",live iyc president rajeev satav speaking rahul gandhi public rally bardoli gujarat,0.06818181818181818
2014-02-08 08:00:00+00:00,INCIndia,"LIVE at http://t.co/HkouqDJ8hN
Congress VP Rahul Gandhi to start speaking shortly in Bardoli, Gujarat #VikasKhojYatra http://t.co/qieLQsH1tn","live at 
congress vp rahul gandhi to start speaking shortly in bardoli gujarat",live congress vp rahul gandhi start speaking shortly bardoli gujarat,0.06818181818181818
2014-02-08 07:57:02+00:00,INCIndia,"LIVE at http://t.co/HkouqDJ8hN 
Rahul Gandhi to start speaking shortly in Bardoli, Gujarat #VikasKhojYatra http://t.co/k5F6xAoAMb","live at
Rahul Gandhi then start speaking shortly in Bardoli Gujarat",live Rahul Gandhi start speaking shortly Bardoli Gujarat,0.06818181818181818
2014-02-08 07:50:08+00:00,INCIndia,"Watch LIVE: http://t.co/HkouqDJ8hN
Congress Vice President Rahul Gandhi has reached Bardoli, Gujarat 
https://t.co/WSw8M4xFfj","watch live
Congress vice president rahul gandhi has reached bardoli gujarat",watch live Congress vice president rahul gandhi reached bardoli gujarat,0.13636363636363635
2014-02-08 07:47:33+00:00,INCIndia,"Live at http://t.co/HkouqDJ8hN 
Rahul Gandhi addresses public rally in Bardoli, Gujarat 
https://t.co/WSw8M4xFfj #VikasKhojYatra","live at  
rahul gandhi addresses public rally in bardoli gujarat",live rahul gandhi address public rally bardoli gujarat,0.06818181818181818
2014-02-08 07:21:45+00:00,INCIndia,"Rahul Gandhi will address a public rally in Bardoli, #Gujarat 
shortly. LIVE at http://t.co/HkouqDJ8hN 
#VikasKhojYatra","rahul gandhi will address a public rally in bardoli  
shortly live at",rahul gandhi address public rally bardoli shortly live,0.06818181818181818
2014-02-08 05:28:07+00:00,INCIndia,"Congress VP Rahul Gandhi will join the #VikasKhojYatra started by the Gujarat Pradesh Youth Congress in Bardoli, Gujarat shortly.",congress vp rahul gandhi will join the  started by the gujarat pradesh youth congress in bardoli gujarat shortly,congress vp rahul gandhi join started gujarat pradesh youth congress bardoli gujarat shortly,0.0
2014-02-07 13:56:05+00:00,INCIndia,"Congress Vice President #Rahul #Gandhi during the interaction with minority groups in Ranchi, today http://t.co/Ig6dpAYIzc",congress vice president   during the interaction with minority groups in ranchi today,congress vice president interaction minority group ranchi today,0.0
2014-02-07 13:54:32+00:00,INCIndia,"#Rahul #Gandhi during interaction with minority groups in Ranchi, Jharkhand today http://t.co/aV083hE5kK",during interaction with minority groups in ranchi jharkhand today,interaction minority group ranchi jharkhand today,0.0
2014-02-07 13:51:43+00:00,INCIndia,"Congress Vice President #Rahul #Gandhi during the interaction with minority groups in Ranchi, today http://t.co/ycyK3zYiE6",congress vice president   during the interaction with minority groups in ranchi today,congress vice president interaction minority group ranchi today,0.0
2014-02-07 13:40:14+00:00,INCIndia,"Congress Vice President #Rahul #Gandhi during the interaction with minority groups at Ranchi, Jharkhand http://t.co/6wAplGf0HO",congress vice president   during the interaction with minority groups at ranchi jharkhand,congress vice president interaction minority group ranchi jharkhand,0.0
2014-02-07 13:37:58+00:00,INCIndia,Congress Vice President #Rahul #Gandhi at the interaction with minority groups in Ranchi today http://t.co/bywV8jtrQy,congress vice president   at the interaction with minority groups in ranchi today,congress vice president interaction minority group ranchi today,0.0
2014-02-07 13:27:19+00:00,INCIndia,"Congress Vice President Rahul Gandhi during the interaction with minority groups at Ranchi, #Jharkhand http://t.co/CuPDdy4KnE",congress vice president rahul gandhi during the interaction with minority groups at ranchi,congress vice president rahul gandhi interaction minority group ranchi,0.0
2014-02-07 13:19:27+00:00,INCIndia,"Rahul Gandhi during the interaction with minority groups at Ranchi, #Jharkhand http://t.co/MmVBJGU00F",rahul gandhi during the interaction with minority groups at ranchi,rahul gandhi interaction minority group ranchi,0.0
2014-02-07 12:41:41+00:00,INCIndia,"#Rahul #Gandhi interacted with representatives of the minority community in Ranchi, Jharkhand http://t.co/uTDgra1LAn",interacted with representatives of the minority community in ranchi jharkhand,interacted representative minority community ranchi jharkhand,0.0
2014-02-07 08:45:22+00:00,INCIndia,"Rahul Gandhi paying tribute to Dr. B R Ambedkar at the Jan Sampark Yatra at Hazaribagh, #Jharkhand today http://t.co/IPbdW1sSiq",Rahul Gandhi paying tribute to Dr BR Ambedkar at the Jan Sampark Yatra at Hazaribagh today,Rahul Gandhi paying tribute Dr BR Ambedkar Jan Sampark Yatra Hazaribagh today,0.0
2014-02-07 08:30:16+00:00,INCIndia,"We are committed to values of good governance, which will foster the growth.#INC2014 Read here http://t.co/ingF6rur4k http://t.co/dj8r4ASrC1",we are committed to values of good governance which will foster the growth read here,committed value good governance foster growth read,0.7
2014-02-07 08:24:59+00:00,INCIndia,#Rahul #Gandhi paying tribute at the Birsa Munda Chowk in Hazaribagh during the Jan-Sampark Yatra http://t.co/nX4bvezWoW,Paying Tribute at the Birsa Munda Chowk in Hazaribagh during the Jansampark Yatra,Paying Tribute Birsa Munda Chowk Hazaribagh Jansampark Yatra,0.0
2014-02-07 08:20:00+00:00,INCIndia,"People gather to greet Rahul Gandhi at the Jan Sampark Yatra in Hazaribagh, #Jharkhand http://t.co/U3Gzkq0olp",People bunch to greet Rahul Gandhi at the public contact tour in Hazaribagh,People bunch greet Rahul Gandhi public contact tour Hazaribagh,0.0
2014-02-07 08:17:30+00:00,INCIndia,"Hundreds of people greet #Rahul #Gandhi as he arrives in Hazaribagh, #Jharkhand http://t.co/4owTeV127P",hundreds of people greet   as he arrives in hazaribagh,hundred people greet arrives hazaribagh,0.0
2014-02-07 08:01:47+00:00,INCIndia,"Deep Chand Jain, has been a #Congress supporter since 5 decades. He says only INC concerned about #Jharkhand http://t.co/XEQSa3Eb8C",deep chand jain has been a  supporter since 5 decades he says only inc concerned about,deep chand jain supporter since 5 decade say inc concerned,0.0
2014-02-07 07:58:33+00:00,INCIndia,"Women have gathered across the street to greet Rahul Gandhi as he arrives in Hazaribagh, #Jharkhand http://t.co/B7soA94DQR",women have gathered across the street to greet rahul gandhi as he arrives in hazaribagh,woman gathered across street greet rahul gandhi arrives hazaribagh,0.0
2014-02-07 07:53:17+00:00,INCIndia,"People line up across Hazaribagh, #Jharkhand to greet Congress Vice President Rahul Gandhi http://t.co/sDyJeipJNJ",people line up across hazaribagh  to greet congress vice president rahul gandhi,people line across hazaribagh greet congress vice president rahul gandhi,0.0
2014-02-07 07:52:44+00:00,INCIndia,"People line up across Hazaribagh, #Jharkhand to greet Congress Vice President Rahul Gandhi http://t.co/tyPaHzsRIK",people line up across hazaribagh  to greet congress vice president rahul gandhi,people line across hazaribagh greet congress vice president rahul gandhi,0.0
2014-02-07 07:49:28+00:00,INCIndia,"School children awaiting #Rahul #Gandhi's arrival in Hazaribagh, in Jharkhand http://t.co/0RobG8HEP0",school children awaiting   arrival in hazaribagh in jharkhand,school child awaiting arrival hazaribagh jharkhand,0.0
2014-02-07 07:46:02+00:00,INCIndia,School children awaiting Rahul Gandhi's arrival in Hazaribagh. http://t.co/wRCuN2xM6u,school children awaiting rahul gandhis arrival in hazaribagh,school child awaiting rahul gandhi arrival hazaribagh,0.0
2014-02-07 07:41:29+00:00,INCIndia,"Congress VP Rahul Gandhi to start roadshows across Hazaribagh, #Jharkhand shortly",congress vp rahul gandhi to start roadshows across hazaribagh  shortly,congress vp rahul gandhi start roadshows across hazaribagh shortly,0.0
2014-02-07 07:12:43+00:00,INCIndia,I want to fight for the rights of Adivasi women.I want more and more from you to join politics : #Rahul #Gandhi http://t.co/nG0ydwQSgs,i want to fight for the rights of adivasi women want more and more from you to join politics,want fight right adivasi woman want join politics,0.2857142857142857
2014-02-07 07:12:12+00:00,INCIndia,I want to fight for the rights of Adivasi women; I want more and more from you to join politics : #Rahul #Gandhi http://t.co/wSWWeK5oaG,i want to fight for the rights of adivasi women i want more and more from you to join politics,want fight right adivasi woman want join politics,0.2857142857142857
2014-02-07 07:03:46+00:00,INCIndia,Food Security Act gives the people rights to food.This will benefit the tribals the most: Rahul Gandhi in #Jharkhand http://t.co/IHCjt7Zj9z,food security act gives the people rights to foodthis will benefit the tribals the most rahul gandhi in,food security act give people right foodthis benefit tribals rahul gandhi,0.2857142857142857
2014-02-07 07:01:01+00:00,INCIndia,"I am here to fight for your rights,we together will take your battle ahead. I am always with you :#Rahul #Gandhi http://t.co/lOyEiqZ4B1",i am here to fight for your rightswe together will take your battle ahead i am always with you,fight rightswe together take battle ahead always,0.0
2014-02-07 06:59:32+00:00,INCIndia,"Rahul Gandhi speaking at the interaction with representatives of tribal women in Ranchi, #Jharkhand today http://t.co/CRySrHlMeW",rahul gandhi speaking at the interaction with representatives of tribal women in ranchi  today,rahul gandhi speaking interaction representative tribal woman ranchi today,0.0
2014-02-07 06:22:27+00:00,INCIndia,"Tribal women giving suggestions about reforming the BPL card system in Ranchi, Live at http://t.co/HkouqDJ8hN http://t.co/JI0RPkw1t3",tribal women giving suggestions about reforming the bpl card system in ranchi live at,tribal woman giving suggestion reforming bpl card system ranchi live,0.13636363636363635
2014-02-07 06:17:05+00:00,INCIndia,"One suggestion is to spend funds from Tribal-sub plan on tribal welfare only 
Live at http://t.co/HkouqDJ8hN http://t.co/LvYomGit7r","one suggestion is to spend funds from tribalsub plan on tribal welfare only 
live at",one suggestion spend fund tribalsub plan tribal welfare live,0.13636363636363635
2014-02-07 06:16:23+00:00,INCIndia,"Tribal women gathered in Ranchi, Jharkhand interacting with Rahul Gandhi.
Live at http://t.co/HkouqDJ8hN http://t.co/cIVYZgzPFj","tribal women gathered in ranchi jharkhand interacting with rahul gandhi
live at",tribal woman gathered ranchi jharkhand interacting rahul gandhi live,0.13636363636363635
2014-02-07 06:03:56+00:00,INCIndia,Hundreds of Tribal Women from  #Jharkhand are interacting with Rahul Gandhi today | Live at http://t.co/HkouqDJ8hN http://t.co/NXA3bCghwO,hundreds of tribal women from   are interacting with rahul gandhi today  live at,hundred tribal woman interacting rahul gandhi today live,0.13636363636363635
2014-02-07 06:00:19+00:00,INCIndia,"Rahul Gandhi in Ranchi, #Jharkhand  for the interaction with tribal women 
Live at http://t.co/HkouqDJ8hN http://t.co/MGzQoUrfLM","rahul gandhi in ranchi   for the interaction with tribal women 
live at",rahul gandhi ranchi interaction tribal woman live,0.13636363636363635
2014-02-07 05:58:10+00:00,INCIndia,"Rahul Gandhi has arrived in Ranchi for interaction with tribal women 
Live at http://t.co/HkouqDJ8hN","rahul gandhi has arrived in ranchi for interaction with tribal women 
live at",rahul gandhi arrived ranchi interaction tribal woman live,0.13636363636363635
2014-02-07 05:21:59+00:00,INCIndia,Congress Vice President Rahul Gandhi will be on a day long visit to #Jharkhand today. Events Live at http://t.co/JxNUHKvRpt,congress vice president rahul gandhi will be on a day long visit to  today events live at,congress vice president rahul gandhi day long visit today event live,0.043181818181818175
2014-02-06 10:31:01+00:00,INCIndia,Secularism and democracy are the twin pillars of our country. #INC2014 For more read here http://t.co/ingF6rur4k http://t.co/awF0m4LyY6,secularism and democracy are the twin pillars of our country  for more read here,secularism democracy twin pillar country read,0.0
2014-02-06 06:31:00+00:00,INCIndia,We will create a new organizational unit at the Panchayat level. #INC2014 Read more here http://t.co/ingF6rur4k http://t.co/9XEZJ5sCfo,we will create a new organizational unit at the panchayat level  read more here,create new organizational unit panchayat level read,0.13636363636363635
2014-02-06 06:05:31+00:00,INCIndia,Congress VP Rahul Gandhi today met Home Minister Shri Sushilkumar Shinde &amp; MP's from North East #NidoTaniam http://t.co/UzkUTajO01,congress vp rahul gandhi today met home minister shri sushilkumar shinde amp mps from north east,congress vp rahul gandhi today met home minister shri sushilkumar shinde amp mp north east,0.0
2014-02-06 04:11:36+00:00,INCIndia,"""I sincerely hope that Parliament will create an environment in which all sections of the House can work together"" http://t.co/1dSV6wnG2m",i sincerely hope that parliament will create an environment in which all sections of the house can work together,sincerely hope parliament create environment section house work together,0.5
2014-02-06 04:00:48+00:00,INCIndia,"""There should be no doubt or ambiguity on the stand of the Congress on the system of reservations for SCs,STs &amp; OBCs"" http://t.co/PdPTpbVZ5j",there should be no doubt or ambiguity on the stand of the congress on the system of reservations for scssts amp obcs,doubt ambiguity stand congress system reservation scssts amp obcs,0.0
2014-02-05 14:50:40+00:00,INCIndia,Statement issued by Congress President Smt. #Sonia #Gandhi on Reservation (1/2) http://t.co/cfstQsxl71,statement issued by congress president smt   on reservation 12,statement issued congress president smt reservation 12,0.0
2014-02-05 14:49:42+00:00,INCIndia,Statement issued by Congress President Smt. #Sonia #Gandhi on Reservation (2/2) http://t.co/EQxO2snHtm,statement issued by congress president smt   on reservation 22,statement issued congress president smt reservation 22,0.0
2014-02-05 14:01:12+00:00,INCIndia,"There should be no doubt or ambiguity on the stand of Indian National Congress on system of reservation for SC's,ST's&amp; OBCs-Smt.Sonia Gandhi",there should be no doubt or ambiguity on the stand of indian national congress on system of reservation for scsstsamp obcssmtsonia gandhi,doubt ambiguity stand indian national congress system reservation scsstsamp obcssmtsonia gandhi,0.0
2014-02-05 10:31:06+00:00,INCIndia,"""We will ensure that there is only one India where everyone is treated with respect.”  #RahulGandhi on #NidoTaniam's death.",we will ensure that there is only one india where everyone is treated with respect   on  death,ensure one india everyone treated respect death,0.0
2014-02-05 06:30:16+00:00,INCIndia,"Language, religion, region and money will not stop you from becoming a leader. Read more here: http://t.co/awNK5KQktN http://t.co/Hg1SzAMLHY",language religion region and money will not stop you from becoming a leader read more here,language religion region money stop becoming leader read,0.45
2014-02-05 03:43:10+00:00,INCIndia,"In Parliament, the #Congress-led UPA will push a number of landmark legislations,including 6 anti-corruption bills http://t.co/KhF46RwLWa",in parliament the upa will push a number of landmark legislation including 6 anti corruption bills,parliament upa push number landmark legislation including 6 anti corruption bill,0.0
2014-02-04 12:51:31+00:00,INCIndia,#Delhi Metro becomes the first rail system in the world to be awarded Gold Standard Foundation for energy efficiency http://t.co/YjmaQeFiT2,metro becomes the first rail system in the world to be awarded gold standard foundation for energy efficiency,metro becomes first rail system world awarded gold standard foundation energy efficiency,0.125
2014-02-04 10:30:09+00:00,INCIndia,The target in the next five-ten years should be to uplift 70 crore people into middle class: Rahul Gandhi #INC2014 http://t.co/C4mKMPt5Wy,the target in the next fiveten years should be to uplift 70 crore people into middle class rahul gandhi,target next fiveten year uplift 70 crore people middle class rahul gandhi,0.0
2014-02-04 09:39:48+00:00,INCIndia,Rahul Gandhi discussing the passage of Whislte-blower Protection Bill &amp; Grievance Redressal Bill with NCPRI activists http://t.co/m33oSEDb8a,rahul gandhi discussing the passage of whislteblower protection bill amp grievance redressal bill with ncpri activists,rahul gandhi discussing passage whislteblower protection bill amp grievance redressal bill ncpri activist,0.0
2014-02-04 09:28:51+00:00,INCIndia,Shekhar Singh and Anjali Bhardwaj from NCPRI meeting #Rahul #Gandhi requesting safe passage of Anti-corruption Bills http://t.co/r6aHVpzkIF,shekhar singh and anjali bhardwaj from ncpri meeting   requesting safe passage of anticorruption bills,shekhar singh anjali bhardwaj ncpri meeting requesting safe passage anticorruption bill,0.5
2014-02-04 09:15:50+00:00,INCIndia,"#Rahul #Gandhi meeting NCRPRI activists today
Congress Determined To Eliminate Corruption http://t.co/jD3usFcTZP http://t.co/tAkmwPNfhX","meeting ncrpri activists today
congress determined to eliminate corruption",meeting ncrpri activist today congress determined eliminate corruption,0.0
2014-02-04 09:14:20+00:00,INCIndia,"#Rahul #Gandhi interacting with a delegation of NCPRI activists, assuring them safe passage of Anti Corruption Bills http://t.co/h7oCVf2NSu",interacting with a delegation of ncpri activists assuring them safe passage of anti corruption bills,interacting delegation ncpri activist assuring safe passage anti corruption bill,0.5
