Date,User,Tweet,text,tokenize_text,polarity,sentiment
2013-12-27 15:28:26+00:00,thekiranbedi,(General &amp; his BJP must protest)@vickynauti: govt. has refused to implement Gen. Khanduri's Lokayukta bill . Your views ??,general amp his bjp must protest govt has refused to implement gen khanduris lokayukta bill  your views,general amp bjp must protest govt refused implement gen khanduris lokayukta bill view,0.05,
2013-12-27 13:17:46+00:00,thekiranbedi,I thank Arvind &amp; AAP for d invitation for d swearing in ceremony tom. Am travelling. Wishing u the very best. U r starting in right earnest!,i thank arvind amp aap for d invitation for d swearing in ceremony tom am travelling wishing u the very best u r starting in right earnest,thank arvind amp aap invitation swearing ceremony tom travelling wishing u best u r starting right earnest,0.4285714285714285,
2013-12-27 12:52:29+00:00,thekiranbedi,"Tell haryana govt to stop harassing Ashok Khemka) @EconomicTimes: Rahul Gandhi's outburst on corruption and price rise too little, too late?",tell haryana govt to stop harassing ashok khemka  rahul gandhis outburst on corruption and price rise too little too late,tell haryana govt stop harassing ashok khemka rahul gandhi outburst corruption price rise little late,-0.24375,
2013-12-27 12:49:59+00:00,thekiranbedi,(Still better late than never)@timesnow: Has Rahul Gandhi's angry outburst on corruption come too late?( amend Delhi Lokayukta &amp; haryana!,still better late than never has rahul gandhis angry outburst on corruption come too late amend delhi lokayukta amp haryana,still better late never rahul gandhi angry outburst corruption come late amend delhi lokayukta amp haryana,-0.15,
2013-12-27 12:45:26+00:00,thekiranbedi,"Pass remaining bills,Citizen Charter,Grievance R+)@timesnow: Let us get together and create a mechanism to fight corruption: Rahul Gandhi",pass remaining billscitizen chartergrievance r let us get together and create a mechanism to fight corruption rahul gandhi,pas remaining billscitizen chartergrievance r let u get together create mechanism fight corruption rahul gandhi,0.0,
2013-12-27 12:41:23+00:00,thekiranbedi,Effective Lokayukts at State level is good news)@firstpostin: Rahul Gandhi: ....We wish to take Lokpal to the state level Lokpal as well.”,effective lokayukta at state level is good news rahul gandhi we wish to take lokpal to the state level lokpal as well,effective lokayukta state level good news rahul gandhi wish take lokpal state level lokpal well,0.6499999999999999,
2013-12-27 09:53:22+00:00,thekiranbedi,"Went to Brindaban to thank God for Parliament passing Lokpal Bill (finally),as was committed for in a visit here two years ago,with IAC frds",went to brindaban to thank god for parliament passing lokpal bill finally was committed for in a visit here two years ago with iac friends,went brindaban thank god parliament passing lokpal bill finally committed visit two year ago iac friend,0.0,
2013-12-27 09:42:45+00:00,thekiranbedi,(Yes feel very sad seeing people deprived of their due and suffering) @mmdvv: Noticed !u always feel sad to see d condition &amp; system in UP,yes feel very sad seeing people deprived of their due and suffering  noticed u always feel sad to see d condition amp system in up,yes feel sad seeing people deprived due suffering noticed u always feel sad see condition amp system,-0.375,
2013-12-27 06:43:40+00:00,thekiranbedi,Spot yourself! We were here 3yrs ago! By word of mouth and sms messages.We collectively lay a Foundation! http://t.co/1RG6MHonXV,spot yourself we were here 3 years ago by word of mouth and sms messages we collectively lay a foundation,spot 3 year ago word mouth sm message collectively lay foundation,0.0,
2013-12-27 06:14:00+00:00,thekiranbedi,Sharing )ETBlogs:The laws of absurdistan  http://t.co/RkvF5wDBzF via @Economic Times,sharing etblogsthe laws of absurdistan   via  times,sharing etblogsthe law absurdistan via time,0.0,
2013-12-27 03:32:26+00:00,thekiranbedi,"If there is a State waiting to be revived and reformed it is UP!Activists and Youth of UP need to take courage and unite now""(Venue Mathura)",if there is a state waiting to be revived and reformed it is upactivists and youth of up need to take courage and unite nowvenue mathura,state waiting revived reformed upactivists youth need take courage unite nowvenue mathura,0.0,
2013-12-27 03:14:22+00:00,thekiranbedi,@Patilnaitikk did not see it. Was in Mathura.,did not see it was in mathura,see mathura,0.0,
2013-12-27 03:13:55+00:00,thekiranbedi,@Myself__aditi there is. The model bill has to be adopted by all states within a year,there is the model bill has to be adopted by all states within a year,model bill adopted state within year,0.0,
2013-12-27 03:13:18+00:00,thekiranbedi,@lokinderchd @blessonus @imvibhash no. No copyright on any topi. Its symbolic of values. And these are for all.,no no copyright on any topi its symbolic of values and these are for all,copyright topi symbolic value,0.0,
2013-12-27 03:07:23+00:00,thekiranbedi,Education which does not sow seeds of integrity+courage is not meaningful.Onus on parents+teachers'(Expressed in Mathura school yesterday),education which does not sow seeds of integrity courage is not meaningfulonus on parents teachers expressed in mathura school yesterday,education sow seed integrity courage meaningfulonus parent teacher expressed mathura school yesterday,0.0,
2013-12-27 03:02:12+00:00,thekiranbedi,@Rohan_Nangia read I dare book when u get time. Best wishes.,read i dare book when u get time best wishes,read dare book u get time best wish,1.0,
2013-12-27 03:01:27+00:00,thekiranbedi,(Has it?)@blessonus: NOW THAT ANNA-TOPI HAS LOST ITS MEANING. @imvibhash”,has it now that annatopi has lost its meaning,annatopi lost meaning,0.0,
2013-12-27 02:59:07+00:00,thekiranbedi,( NO)@er_ranjanalok: @thekiranbedi any chance u can join politics? How abt AAP?”,no  any chance u can join politics how abt aap,chance u join politics abt aap,0.0,
2013-12-27 02:57:47+00:00,thekiranbedi,"(True,he must become Anna Hazare of Uttrakhand)@Kaamaljoshi: India would require more pple like Gen Khanduri in politics. He is simply great",true he must become anna hazare of uttrakhand india would require more people like gen khanduri in politics he is simply great,true must become anna hazare uttrakhand india would require people like gen khanduri politics simply great,0.575,
2013-12-27 02:54:04+00:00,thekiranbedi,(recall we used to say wear Anna topi if any one demands bribe? Right perception)@imvibhash: corrupt ppl r much feared by AAP than lokpal,recall we used to say wear anna topi if any one demands bribe right perception corrupt ppl r much feared by aap than lokpal,recall used say wear anna topi one demand bribe right perception corrupt ppl r much feared aap lokpal,-0.0047619047619047,
2013-12-27 02:49:56+00:00,thekiranbedi,"(Yes it was a blessing)@NikhilG858:
Radhe Radhe mam, Kal aapse Bankey Bihari temple, vrindavan mein milkar bahut achcha laga","Yes Prati Vasa Blessing
Radhe Radhe Nice to meet you yesterday at Banke Bihari Temple Vrindavan",Yes Prati Vasa Blessing Radhe Radhe Nice meet yesterday Banke Bihari Temple Vrindavan,0.6,
2013-12-26 18:02:42+00:00,thekiranbedi,@madhav122 which one? Pl specify.,which one pl specify,one pl specify,0.0,
2013-12-26 16:37:03+00:00,thekiranbedi,People+BJP must protest)@oarhtanirs: @RaviChinwan @rkrpillai I heard tht now a diluted version is been passed by uttarakhand  govt..”,people bjp must protest i heard that now a diluted version is been passed by uttarakhand govt,people bjp must protest heard diluted version passed uttarakhand govt,0.0,
2013-12-26 15:10:36+00:00,thekiranbedi,"(True) “@RaviChinwan: @rkrpillai .Uttarakhand has the best and most powerful lokayukta formed by Khanduriji (honest to the core politician,",true   uttarakhand has the best and most powerful lokayukta formed by khanduriji honest to the core politician,true uttarakhand best powerful lokayukta formed khanduriji honest core politician,0.5625,
2013-12-26 15:00:44+00:00,thekiranbedi,@Amitrip74 won't get. Thanku.,wont get thanku,wont get thanku,0.0,
2013-12-26 14:56:15+00:00,thekiranbedi,@JasMayurshah equally weak. No its not capable. It needs a wholsale change?,equally weak no it's not capable it needs a wholesaler change,equally weak capable need wholesaler change,-0.0875,
2013-12-26 13:30:51+00:00,thekiranbedi,(Barring Karnataka and MP all are weak)@rkrpillai:do you think gujrat has strong  lokayukta.gujarat and UP two govt giving scant respect,barring karnataka and mp all are weak you think gujrat has strong  lokayuktagujarat and up two govt giving scant respect,barring karnataka mp weak think gujrat strong lokayuktagujarat two govt giving scant respect,0.0291666666666666,
2013-12-26 13:27:20+00:00,thekiranbedi,"(Vital part of collective effort)@nkhudeanwal:don't you think and consider that, there is a big role of rise of AAP, in getting the Lokpal?”",vital part of collective effort you think and consider that there is a big role of rise of aap in getting the lokpal,vital part collective effort think consider big role rise aap getting lokpal,0.05,
2013-12-26 13:17:11+00:00,thekiranbedi,Requested parents+principals in Mathura to create an engaged youth which is knowledgeable: demands its rights+fulfills its responsibilities!,requested parentsprincipals in mathura to create an engaged youth which is knowledgeable demands its rightsfulfills its responsibilities,requested parentsprincipals mathura create engaged youth knowledgeable demand rightsfulfills responsibility,0.0,
2013-12-26 13:08:57+00:00,thekiranbedi,Phew!It was a massive meeting in Mathura today! Where UPites were informed how Samajwadi Party opposed Lokpalbill! And UP has poor Lokayukt!,phewit was a massive meeting in mathura today where upites were informed how samajwadi party opposed lokpalbill and up has poor lokayukt,phewit massive meeting mathura today upites informed samajwadi party opposed lokpalbill poor lokayukt,-0.2,
2013-12-26 12:00:52+00:00,thekiranbedi,@bakshirohit its on the contrary.,its on the contrary,contrary,0.0,
2013-12-26 12:00:21+00:00,thekiranbedi,@drishtadumn its on the contrary.,its on the contrary,contrary,0.0,
2013-12-26 11:43:57+00:00,thekiranbedi,"(Public service not Party service is in my veins. I don't hate politics) @mmdvv: @thekiranbedi Madam, Why do u hate politics ?",public service not party service is in my veins i dont hate politics   madam why do u hate politics,public service party service vein dont hate politics madam u hate politics,-0.5333333333333333,
2013-12-26 10:59:25+00:00,thekiranbedi,(NO SIR)@Diptonew: Is @thekiranbedi going to fight LS elections in '14?”,no sir is  going to fight ls elections in 14,sir going fight l election 14,0.0,
2013-12-26 10:57:49+00:00,thekiranbedi,(Comparatively experienced+effective to lead)@hardik_bora: @whats ur take u want @narendramodi to be PM? yes or no? @pulki_bushu @Diptonew,comparatively experienced effective to lead your take u want to be pm yes or no,comparatively experienced effective lead take u want pm yes,0.7,
2013-12-26 09:50:05+00:00,thekiranbedi,"(Here is the genesis of change)@iDungargarh: must read case study on anna hazare's august kranti 2011.
http://t.co/yyZgXbmTZa”",here is the genesis of change must read case study on anna hazares august kranti 2011,genesis change must read case study anna hazares august kranti 2011,0.0,
2013-12-26 09:45:20+00:00,thekiranbedi,( value his sacrifices) l@alokbehera: Madam do you ever recall &amp; heard any major achievements of @ArvindKejriwal as an IRS officer ?”,value his sacrifices l madam do you ever recall amp heard any major achievements of  as an irs officer,value sacrifice l madam ever recall amp heard major achievement irs officer,0.0625,
2013-12-26 09:44:13+00:00,thekiranbedi,Yes)@ssureshhh: mam don't you think adarsh scam needs an agitation since the state gov is shameless with no faith left in it.”,yes mam dont you think adarsh scam needs an agitation since the state gov is shameless with no faith left in it,yes mam dont think adarsh scam need agitation since state gov shameless faith left,0.0,
2013-12-26 09:43:12+00:00,thekiranbedi,(We were testing strength of Lokpal)@dkmohanty: heard you saying that you are apolitical Then why did you campaign against Congress at Hisar,we were testing strength of lokpal heard you saying that you are apolitical then why did you campaign against congress at hisar,testing strength lokpal heard saying apolitical campaign congress hisar,0.0,
2013-12-26 09:34:50+00:00,thekiranbedi,( fully endorse this) @IndiaToday: Things Kejriwal can do to promote AAP http://t.co/vlnI5dfJ0v”,fully endorse this  things kejriwal can do to promote aap,fully endorse thing kejriwal promote aap,0.0,
2013-12-26 09:32:57+00:00,thekiranbedi,"( some outside too)@juice_pre: @Diptonew u need to be inside the system to correct them,change them,guide them. fight from within. Hope u do",some outside too u need to be inside the system to correct them change them guide them fight from within hope u do,outside u need inside system correct change guide fight within hope u,0.0,
2013-12-26 09:30:07+00:00,thekiranbedi,"(Watch Dogs on Lokpal and spreading awareness for strong Lokayukts)“@sachinbajpai79: ma'am what's next on ur agenda
 after lok pal?”",watch dogs on lokpal and spreading awareness for strong lokayukt mam what's next on your agenda after lok pal,watch dog lokpal spreading awareness strong lokayukt mam next agenda lok pal,0.2166666666666666,
2013-12-26 09:27:21+00:00,thekiranbedi,(NO)@Diptonew: Is @thekiranbedi going to fight LS elections in '14?”,no is  going to fight ls elections in 14,going fight l election 14,0.0,
2013-12-26 09:23:27+00:00,thekiranbedi,(Yes it connects)@mmdvv: like your new style of tweeting.Now u quote questions/views of common tweeples also with your answer/comments,yes it connects like your new style of tweeting now u quotes questions views of common tweeple also with your answercomments,yes connects like new style tweeting u quote question view common tweeple also answercomments,-0.0818181818181818,
2013-12-26 09:18:58+00:00,thekiranbedi,(Nobility of cause united)@mmdvv am keen to know how d people from diverse background/states/profession came together to start IAC movement,nobility of cause united am keen to know how d people from diverse backgroundstatesprofession came together to start iac movement,nobility cause united keen know people diverse backgroundstatesprofession came together start iac movement,0.0,
2013-12-26 07:12:00+00:00,thekiranbedi,@imdeenaaz start from wherever u r. Even in a small way.,start from wherever u r even in a small way,start wherever u r even small way,-0.25,
2013-12-26 07:10:59+00:00,thekiranbedi,@imdeenaaz research their websites.,research their websites,research website,0.0,
2013-12-26 07:06:33+00:00,thekiranbedi,"(Onus on Maharashtrians)@vikramkarve
#Maharashtra #Congress successfully buried #Adarsh Scam due to disinterested #BJP, indifferent public!","onus on maharashtrians
  successfully buried  scam due to disinterested  indifferent public",onus maharashtrians successfully buried scam due disinterested indifferent public,0.2083333333333333,
2013-12-26 05:42:19+00:00,thekiranbedi,( yes he began with us)“@iitian_kshitij: Was Ramdev ji @yogrishiramdev active in 2010 against corruption too?(c picture posted yesterday),yes he began with us was ramdev ji  active in 2010 against corruption tooc picture posted yesterday,yes began u ramdev ji active 2010 corruption tooc picture posted yesterday,-0.1333333333333333,
2013-12-26 02:41:39+00:00,thekiranbedi,(Yes but a realisation has dawned)“@curryputtar: But mam lokpal is not law yet”,yes but a realisation has dawned but mam lokpal is not law yet,yes realisation dawned mam lokpal law yet,0.0,
2013-12-26 02:40:31+00:00,thekiranbedi,"( It was a collective effort )@aalav2010: @mmdvv Namaskar , you started journey for a cause and you did it , we are proud of you",it was a collective effort   namaskar  you started journey for a cause and you did it  we are proud of you,collective effort namaskar started journey cause proud,0.8,
2013-12-26 02:38:47+00:00,thekiranbedi,Every indian today must feel a sense of achievement in bringing about a solid Lokpal.Now youth must do similarly in States for Lokayukts.,every indian today must feel a sense of achievement in bringing about a solid lokpal now youth must do similarly in states for lokayuktas,every indian today must feel sense achievement bringing solid lokpal youth must similarly state lokayuktas,0.0,
2013-12-26 02:33:29+00:00,thekiranbedi,@MotiShetty @ajkumar29 @VikramS96313433 ( several factors equally contributed. Concerns of Anna's health made it race against time),several factors equally contributed concerns of annas health made it race against time,several factor equally contributed concern anna health made race time,0.0,
2013-12-26 02:31:29+00:00,thekiranbedi,@KamaalkhanKRK no he is not. I do not agree with this. He is a sincere man with a mission. He is not corrupt.,no he is not i do not agree with this he is a sincere man with a mission he is not corrupt,agree sincere man mission corrupt,0.0,
2013-12-26 02:29:12+00:00,thekiranbedi,@fotozsingh no. Because they were left with no choice.  And Select Committee did a good job. Do recognise it. In the end good for all.,no because they were left with no choice  and select committee did a good job do recognise it in the end good for all,left choice select committee good job recognise end good,0.4666666666666666,
2013-12-26 02:27:14+00:00,thekiranbedi,India changing finally.Good morning to all. Our caged parrot CBI is finally getting its prosecution wings) “@mmdvv: Good Morning Madam,india changing finallygood morning to all our caged parrot cbi is finally getting its prosecution wings  good morning madam,india changing finallygood morning caged parrot cbi finally getting prosecution wing good morning madam,0.35,
2013-12-26 02:21:53+00:00,thekiranbedi,(Implementation of  features of Lokpal started)  CBI's prosecution wing now under agency director http://t.co/WjNp7WS7la via @timesofindia,implementation of  features of lokpal started  cbis prosecution wing now under agency director  via,implementation feature lokpal started cbis prosecution wing agency director via,0.0,
2013-12-25 16:44:35+00:00,thekiranbedi,@twitSrana we have what we wanted. Its good for the country. More can follow now.,we have what we wanted its good for the country more can follow now,wanted good country follow,0.7,
2013-12-25 15:51:50+00:00,thekiranbedi,@topaz20ring Thanku so much. Wish u merry Christmas.,thanku so much wish u merry christmas,thanku much wish u merry christmas,0.2,
2013-12-25 15:50:40+00:00,thekiranbedi,read it pl)“@ajkumar29: @VikramS96313433 How come Kiran think that LokPal passed is good enough...,read it pl  how come kiran think that lokpal passed is good enough,read pl come kiran think lokpal passed good enough,0.35,
2013-12-25 15:49:02+00:00,thekiranbedi,"(being done,in process)@mmdvv: Lokpal Bill has been passed. Request u to compile 'Uprising 2011' part-2 &amp; mention recent developments in it",being donein process lokpal bill has been passed request u to compile uprising 2011 part2 amp mention recent developments in it,donein process lokpal bill passed request u compile uprising 2011 part2 amp mention recent development,0.0,
2013-12-25 14:13:51+00:00,thekiranbedi,@Asax003007 who knows who will do what. It's beyond us!,who knows who will do what its beyond us,know beyond u,0.0,
2013-12-25 14:12:51+00:00,thekiranbedi,(Yes it is. UPRISING 2011 is a rare archive!)@mmdvv :  I think this page is from your book 'uprising 2011' !”,yes it is uprising 2011 is a rare archive   i think this page is from your book uprising 2011,yes uprising 2011 rare archive think page book uprising 2011,0.3,
2013-12-25 13:33:17+00:00,thekiranbedi,(Important question)@VikramS96313433: How one can expect Rahul Gandhi to  get corruption free India when he can't ask his own family to b so,important question how one can expect rahul gandhi to  get corruption free india when he cant ask his own family to b so,important question one expect rahul gandhi get corruption free india cant ask family b,0.4,
2013-12-25 13:02:17+00:00,thekiranbedi,Adarsh Society findings r in d same situation as CWG was in Oct 2010.It needs activism from Maharashtra now just as we did in Delhi for CWG!,adarsh society findings r in d same situation as cwg was in oct 2010it needs activism from maharashtra now just as we did in delhi for cwg,adarsh society finding r situation cwg oct 2010it need activism maharashtra delhi cwg,0.0,
2013-12-25 12:34:13+00:00,thekiranbedi,"From archives of Movement,Oct 2010! if Govt had acted upon our pleas, It wld not have been uprooted today! http://t.co/QrH12EAWyI",from archives of movementoct 2010 if govt had acted upon our pleas it wld not have been uprooted today,archive movementoct 2010 govt acted upon plea wld uprooted today,0.0,
2013-12-25 11:16:04+00:00,thekiranbedi,On Devil's Advocate.'Delhi gets an AAP'.Hear d views of former Chief Secretary on challenges on Lokayukta  http://t.co/MzNXKpes20,on devil's advocate delhi gets an aapherd views of former chief secretary on challenges on lokayukta,devil advocate delhi get aapherd view former chief secretary challenge lokayukta,0.0,
2013-12-25 11:01:57+00:00,thekiranbedi,( If u missed it and wish to see. Worth it) The-Last-Word: Watch CNN-IBN's The-Last-Word Show all Videos on IBNLive http://t.co/JW8W7ZvJDc,if u missed it and wish to see worth it thelastword watch cnnibns thelastword show all videos on ibnlive,u missed wish see worth thelastword watch cnnibns thelastword show video ibnlive,0.3,
2013-12-25 08:04:12+00:00,thekiranbedi,Students of Yale University visited @NavjyotiIF rural project.Very keen to understand current developments https://t.co/KJ6cZgOema,students of yale university visited  rural projectvery keen to understand current developments,student yale university visited rural projectvery keen understand current development,0.0,
2013-12-25 07:18:05+00:00,thekiranbedi,(India's Gifts to d World.Reading this is like giving oneself a Christmas present. Please share this) ://huff.to/12D6rf3 via @HuffPostUK,indias gifts to d worldreading this is like giving oneself a christmas present please share this huffto12d6rf3 via,india gift worldreading like giving oneself christmas present please share huffto12d6rf3 via,0.0,
2013-12-25 06:46:52+00:00,thekiranbedi,"If AAP ministers do not take Security,PSOs/Guards,intel agencies will need refresher courses to collect info for police/political bosses!",if aap ministers do not take securitypsosguardsintel agencies will need refresher courses to collect info for policepolitical bosses,aap minister take securitypsosguardsintel agency need refresher course collect info policepolitical boss,0.0,
2013-12-25 06:09:12+00:00,thekiranbedi,"(Alignment of views in changing India) Aam Aadmi as chief minister: No to Batti, bungalow and bandobast http://t.co/wRT5JBgAfy via @ndtv",alignment of views in changing india aam aadmi as chief minister no to batti bungalow and bandobast  via,alignment view changing india aam aadmi chief minister batti bungalow bandobast via,0.0,
2013-12-25 05:38:55+00:00,thekiranbedi,"Public Servant(includes politicians)of 2014 be Ones who believe in:""RICHEST person NOT one WHO HAS d MOST,but one WHO NEEDS d LEAST""!Alert!",public servantincludes politiciansof 2014 be ones who believe inrichest person not one who has d mostbut one who needs d leastalert,public servantincludes politiciansof 2014 one believe inrichest person one mostbut one need leastalert,0.0,
2013-12-25 05:27:11+00:00,thekiranbedi,"(True+ many more) “@GirishMisra:v SC directive to issue a confirmation receipt out of EVM when someone votes, we can't ignore that decision”",true many more  sc directive to issue a confirmation receipt out of evm when someone votes we cant ignore that decision,true many sc directive issue confirmation receipt evm someone vote cant ignore decision,0.425,
2013-12-25 04:27:48+00:00,thekiranbedi,“@consultarvind: @thekiranbedi What changed &amp; IS Transforming India is SriSri over 30yrs of unfathomable stuff” ( UNDOUBTEDLY),what changed amp is transforming india is srisri over 30yrs of unfathomable stuff  undoubtedly,changed amp transforming india srisri 30yrs unfathomable stuff undoubtedly,0.0,
2013-12-25 03:39:28+00:00,thekiranbedi,@prayasbadhala @abhisar_sharma yes Vinod Rai!,yes vinod rai,yes vinod rai,0.0,
2013-12-25 03:29:19+00:00,thekiranbedi,(Yes people power was expressed thru movements and right use of institutions) @mmdvv: Actually it's d power of people which changed India!,yes people power was expressed thru movements and right use of institutions  actually its d power of people which changed india,yes people power expressed thru movement right use institution actually power people changed india,0.1428571428571428,
2013-12-25 02:58:33+00:00,thekiranbedi,( Recalled on request) People's power changes India forever - Hindustan Times http://t.co/ZHoC3k1Q0r via @sharethis (now need to keep watch),recalled on request peoples power changes india forever  hindustan times  via  now need to keep watch,recalled request people power change india forever hindustan time via need keep watch,0.0,
2013-12-25 02:54:32+00:00,thekiranbedi,(Merry Christmas frds.Here is a Christmas present of ideas)The Ideas that Shaped Management in 2013 - @HarvardBiz http://t.co/OVrYZ94Xlb,merry christmas fresher is a christmas present of ideas the ideas that shaped management in 2013,merry christmas fresher christmas present idea idea shaped management 2013,0.0,
2013-12-24 17:17:17+00:00,thekiranbedi,"On CNN IBN,KaranThapar,asked me,""if 2013 was people's year""?Yes I said. Thxs to SC+CIC,Verma Comm,Anna Hazare+AAP+Women Victims+Social Media",on cnn ibnkaranthaparasked meif 2013 was peoples yearyes i said thxs to scci verma commanna hazarea women victims social media,cnn ibnkaranthaparasked meif 2013 people yearyes said thxs scci verma commanna hazarea woman victim social medium,-0.0208333333333333,
2013-12-24 16:17:55+00:00,thekiranbedi,(Creative?)@Tiranga_Sena: NEW SYMBOL OF DELHI GOVT RT @arunjaitley @SushmaSwarajbjp @BJPRajnathSingh @Swamy39 http://t.co/sug4d4kP4p,creative new symbol of delhi govt rt,creative new symbol delhi govt rt,0.3181818181818182,
2013-12-24 14:24:47+00:00,thekiranbedi,Possibility of Congress rethinking support to APP high! Pulling the rug even before it's walked on? Will it come as a surprise? If it does?,possibility of congress rethinking support to app high pulling the rug even before its walked on will it come as a surprise if it does,possibility congress rethinking support app high pulling rug even walked come surprise,0.16,
2013-12-23 17:18:20+00:00,thekiranbedi,"Question by AAP cud have been specific.It could have been,""should we form Govt with support of any Political Party offering support""?",question by aap cud have been specificit could have beenshould we form govt with support of any political party offering support,question aap cud specificit could beenshould form govt support political party offering support,0.0,
2013-12-23 17:10:20+00:00,thekiranbedi,"Question which AAP asked,""Should we form the Govt?Yes/No.Instead WHAT IF they had asked,""Should we form Govt with Congress support.Yes/No?",question which aap askedshould we form the govtyesnoinstead what if they had askedshould we form govt with congress supportyesno,question aap askedshould form govtyesnoinstead askedshould form govt congress supportyesno,0.0,
2013-12-23 16:54:24+00:00,thekiranbedi,"""Delhi Sarkar Banani Chaiyye Haa Ya Naa""was the survey question!      WHAT If it was,""Kya Sarkar Banani Chaiyye Congress ke Sath?Ha/Na?",Delhi government should be formed or Navas was the survey question which one should form the government instead of Congress,Delhi government formed Navas survey question one form government instead Congress,0.0,
2013-12-23 16:39:23+00:00,thekiranbedi,@MediaViewer @mmdvv I raised my finger I did not get an opportunity to respond. I wanted to protest. Your observation is right.,i raised my finger i did not get an opportunity to respond i wanted to protest your observation is right,raised finger get opportunity respond wanted protest observation right,0.2857142857142857,
2013-12-23 16:14:59+00:00,thekiranbedi,(I do not speak out of turn. Besides I do not interrupt others)@mmdvv:  Sometimes u talk very less in d panel discussions !,i do not speak out of turn besides i do not interrupt others  sometimes u talk very less in d panel discussions,speak turn besides interrupt others sometimes u talk le panel discussion,0.0,
2013-12-23 14:39:55+00:00,thekiranbedi,"How Is it a marriage between AAP&amp;Congress when in Indian-tradition instead of a Ring Ceremony,statements are coming to 'Ring-Around' Dixits!",how is it a marriage between aapamp congress when in indian tradition instead of a ring ceremony statements are coming to ringaround dixits,marriage aapamp congress indian tradition instead ring ceremony statement coming ringaround dixits,0.0,
2013-12-23 13:29:17+00:00,thekiranbedi,"(First sticking point to be) CWG scam: Shunglu Committee nails Delhi LG, DDA, Emaar MGF - India Today http://t.co/GZKVsEu3Wk via @indiatoday",first sticking point to be cwg scam shunglu committee nails delhi lg dda emaar mgf  india today  via,first sticking point cwg scam shunglu committee nail delhi lg dda emaar mgf india today via,0.25,
2013-12-23 09:12:31+00:00,thekiranbedi,People's power changes India forever - Hindustan Times http://t.co/7UAoW2l0YQ via @sharethis,peoples power changes india forever  hindustan times  via,people power change india forever hindustan time via,0.0,
2013-12-23 08:38:57+00:00,thekiranbedi,First sticking point between AAP and Congress will b the Lokayukta and Shungloo Committee report concerning Dixits! Time alone will tell!,first sticking point between aap and congress will b the lokayukta and shungloo committee report concerning dixits time alone will tell,first sticking point aap congress b lokayukta shungloo committee report concerning dixits time alone tell,0.25,
2013-12-23 03:20:04+00:00,thekiranbedi,(Several Monopolies are being broken!Coopts people!Cleans up Indian Politics. More time will tell!)@mmdvv: r u happy with this change ?,several monopolies are being broken copts people clean up indian politics more time will tell r u happy with this change,several monopoly broken copt people clean indian politics time tell r u happy change,0.1916666666666666,
2013-12-23 02:24:40+00:00,thekiranbedi,Change is the Law! Dislodges status quo!Takes many out of comfort zones! Also exposes matters hitherto hidden!Pray for right direction!,change is the law dislodges status quotakes many out of comfort zones also exposes matters hitherto hiddenpray for right direction,change law dislodges status quotakes many comfort zone also expose matter hitherto hiddenpray right direction,0.3928571428571428,
2013-12-22 18:07:36+00:00,thekiranbedi,@abhatt88 u r wrong. PM is included. Unfortunately this is the tragedy. U are misinformed!,u r wrong pm is included unfortunately this is the tragedy u are misinformed,u r wrong pm included unfortunately tragedy u misinformed,-0.5,
2013-12-22 17:06:09+00:00,thekiranbedi,People's power changes India forever - Hindustan Times http://t.co/jfxr6IgQmx via @sharethis ( may be of interest),peoples power changes india forever  hindustan times  via   may be of interest,people power change india forever hindustan time via may interest,0.0,
2013-12-22 16:51:41+00:00,thekiranbedi,When acceptance &amp; offer is on 'conditions' how long can one expect such a relationship to last?Such a relationship will need daily Panchayat,when acceptance amp offer is on conditions how long can one expect such a relationship to lastsuch a relationship will need daily panchayat,acceptance amp offer condition long one expect relationship lastsuch relationship need daily panchayat,-0.025,
2013-12-22 16:24:52+00:00,thekiranbedi,"Create India of your dreams@""Big Ideas for a Better India"" Dec 22nd WCAST http://t.co/KugIOjDkHE http://t.co/wb1VVUbMxT",create india of your dreams ideas for a better india dec 22nd wcast,create india dream idea better india dec 22nd wcast,0.5,
2013-12-22 16:01:19+00:00,thekiranbedi,With acceptance of conditional support of Congress by AAP we may be left wondering every morning whose in d ruling &amp; who is in Opposition?,with acceptance of conditional support of congress by aap we may be left wondering every morning whose in d ruling amp who is in opposition,acceptance conditional support congress aap may left wondering every morning whose ruling amp opposition,0.0,
2013-12-22 11:27:25+00:00,thekiranbedi,"Congress+in a New learning!Which is to support AAP to get themselves prosecuted for Corruption,yet prevent themselves from going to Jail!!",congressin a new learning which is to support aap to get themselves prosecuted for corruption prevent themselves from going to jail,congressin new learning support aap get prosecuted corruption prevent going jail,0.0181818181818181,
2013-12-22 07:59:30+00:00,thekiranbedi,Sometimes certain actions are done rather than said! Its being sagacious!While remaining authentic selves!,sometimes certain actions are done rather than said its being sagaciouswhile remaining authentic selves,sometimes certain action done rather said sagaciouswhile remaining authentic self,0.2714285714285714,
2013-12-22 06:26:46+00:00,thekiranbedi,"Bill passed, but can Lokpal start working before LS poll?@timesofindia (Box) Keeping a hawk eye! http://t.co/Z5iqXpoFkf",bill passed but can lokpal start working before ls poll box keeping a hawk eye,bill passed lokpal start working l poll box keeping hawk eye,0.0,
